"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2016","Arizona","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","47.8","36.7","58.9","187","Female","All Ages","All Races","All Grades"
"2016","Arizona","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","57.4","49.7","65.1","338","Overall","All Ages","All Races","All Grades"
"2016","Arizona","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.3","50.8","71.8","151","Male","All Ages","All Races","All Grades"
"2016","Arizona","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","52.2","41.1","63.3","187","Female","All Ages","All Races","All Grades"
"2016","Arkansas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","36.3","25.3","47.3","177","Overall","All Ages","All Races","All Grades"
"2016","Arkansas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","36.7","21.6","51.8","72","Male","All Ages","All Races","All Grades"
"2016","Arkansas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","35.8","20.1","51.5","105","Female","All Ages","All Races","All Grades"
"2016","Arkansas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.7","52.7","74.7","177","Overall","All Ages","All Races","All Grades"
"2016","Arkansas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.3","48.2","78.4","72","Male","All Ages","All Races","All Grades"
"2016","Arkansas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","64.2","48.5","79.9","105","Female","All Ages","All Races","All Grades"
"2016","California","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","31.3","24.7","37.9","294","Overall","All Ages","All Races","All Grades"
"2016","California","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.0","23.9","40.1","183","Male","All Ages","All Races","All Grades"
"2016","California","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.8","18.4","41.2","111","Female","All Ages","All Races","All Grades"
"2016","California","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.7","62.1","75.3","294","Overall","All Ages","All Races","All Grades"
"2016","California","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.0","59.9","76.1","183","Male","All Ages","All Races","All Grades"
"2016","California","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.2","58.8","81.6","111","Female","All Ages","All Races","All Grades"
"2016","Colorado","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.7","23.7","33.7","453","Overall","All Ages","All Races","All Grades"
"2016","Colorado","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.1","25.3","38.9","251","Male","All Ages","All Races","All Grades"
"2016","Colorado","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","23.9","16.7","31.1","202","Female","All Ages","All Races","All Grades"
"2016","Colorado","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.3","66.3","76.3","453","Overall","All Ages","All Races","All Grades"
"2016","Colorado","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.9","61.1","74.7","251","Male","All Ages","All Races","All Grades"
"2016","Colorado","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","76.1","68.9","83.3","202","Female","All Ages","All Races","All Grades"
"2016","Connecticut","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","27.2","19.6","34.8","249","Overall","All Ages","All Races","All Grades"
"2016","Connecticut","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","24.8","15.0","34.6","134","Male","All Ages","All Races","All Grades"
"2016","Connecticut","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","31.1","19.4","42.8","115","Female","All Ages","All Races","All Grades"
"2016","Connecticut","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","72.8","65.2","80.4","249","Overall","All Ages","All Races","All Grades"
"2016","Connecticut","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","75.2","65.4","85.0","134","Male","All Ages","All Races","All Grades"
"2016","Connecticut","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.9","57.2","80.6","115","Female","All Ages","All Races","All Grades"
"2016","Delaware","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","42.5","30.9","54.1","134","Overall","All Ages","All Races","All Grades"
"2016","Delaware","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","48.4","34.2","62.6","78","Male","All Ages","All Races","All Grades"
"2016","Delaware","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.1","12.8","51.4","56","Female","All Ages","All Races","All Grades"
"2016","Delaware","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","57.5","45.9","69.1","134","Overall","All Ages","All Races","All Grades"
"2016","Delaware","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","51.6","37.4","65.8","78","Male","All Ages","All Races","All Grades"
"2016","Delaware","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.9","48.6","87.2","56","Female","All Ages","All Races","All Grades"
"2016","District of Columbia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","15.2","5.3","25.1","63","Overall","All Ages","All Races","All Grades"
"2016","District of Columbia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","*","*","*","*","Male","All Ages","All Races","All Grades"
"2016","District of Columbia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","*","*","*","*","Female","All Ages","All Races","All Grades"
"2016","District of Columbia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","84.8","74.9","94.7","63","Overall","All Ages","All Races","All Grades"
"2016","District of Columbia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","*","*","*","*","Male","All Ages","All Races","All Grades"
"2016","District of Columbia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","*","*","*","*","Female","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","36.3","31.2","41.4","1349","Overall","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.5","32.4","46.6","649","Male","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.0","24.6","39.4","700","Female","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.7","58.6","68.8","1349","Overall","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.5","53.4","67.6","649","Male","All Ages","All Races","All Grades"
"2016","Florida","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.0","60.6","75.4","700","Female","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.4","20.9","37.9","187","Overall","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.3","18.5","42.1","97","Male","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.1","16.3","39.9","90","Female","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.6","62.1","79.1","187","Overall","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.7","57.9","81.5","97","Male","All Ages","All Races","All Grades"
"2016","Georgia","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.9","60.1","83.7","90","Female","All Ages","All Races","All Grades"
"2016","Hawaii","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.2","33.2","49.2","235","Overall","All Ages","All Races","All Grades"
"2016","Hawaii","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","44.2","34.2","54.2","147","Male","All Ages","All Races","All Grades"
"2016","Hawaii","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.0","21.4","46.6","88","Female","All Ages","All Races","All Grades"
"2016","Hawaii","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.8","50.8","66.8","235","Overall","All Ages","All Races","All Grades"
"2016","Hawaii","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","55.8","45.8","65.8","147","Male","All Ages","All Races","All Grades"
"2016","Hawaii","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","66.0","53.4","78.6","88","Female","All Ages","All Races","All Grades"
"2016","Idaho","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.5","28.7","50.3","152","Overall","All Ages","All Races","All Grades"
"2016","Idaho","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","42.0","25.4","58.6","61","Male","All Ages","All Races","All Grades"
"2016","Idaho","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","36.9","23.6","50.2","91","Female","All Ages","All Races","All Grades"
"2016","Idaho","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.5","49.7","71.3","152","Overall","All Ages","All Races","All Grades"
"2016","Idaho","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.0","41.4","74.6","61","Male","All Ages","All Races","All Grades"
"2016","Idaho","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.1","49.8","76.4","91","Female","All Ages","All Races","All Grades"
"2016","Illinois","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.9","30.1","49.7","142","Overall","All Ages","All Races","All Grades"
"2016","Illinois","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","43.8","30.1","57.5","76","Male","All Ages","All Races","All Grades"
"2016","Illinois","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.6","21.7","47.5","66","Female","All Ages","All Races","All Grades"
"2016","Illinois","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.1","50.3","69.9","142","Overall","All Ages","All Races","All Grades"
"2016","Illinois","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","56.2","42.5","69.9","76","Male","All Ages","All Races","All Grades"
"2016","Illinois","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.4","52.5","78.3","66","Female","All Ages","All Races","All Grades"
"2016","Indiana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","35.4","28.6","42.2","352","Overall","All Ages","All Races","All Grades"
"2016","Indiana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.7","28.5","48.9","149","Male","All Ages","All Races","All Grades"
"2016","Indiana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","31.9","22.9","40.9","203","Female","All Ages","All Races","All Grades"
"2016","Indiana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","64.6","57.8","71.4","352","Overall","All Ages","All Races","All Grades"
"2016","Indiana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.3","51.1","71.5","149","Male","All Ages","All Races","All Grades"
"2016","Indiana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.1","59.1","77.1","203","Female","All Ages","All Races","All Grades"
"2016","Iowa","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.2","26.3","42.1","211","Overall","All Ages","All Races","All Grades"
"2016","Iowa","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.2","28.8","51.6","101","Male","All Ages","All Races","All Grades"
"2016","Iowa","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","27.7","17.0","38.4","110","Female","All Ages","All Races","All Grades"
"2016","Iowa","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.8","57.9","73.7","211","Overall","All Ages","All Races","All Grades"
"2016","Iowa","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.8","48.4","71.2","101","Male","All Ages","All Races","All Grades"
"2016","Iowa","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","72.3","61.6","83.0","110","Female","All Ages","All Races","All Grades"
"2016","Kansas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.3","28.7","39.9","429","Overall","All Ages","All Races","All Grades"
"2016","Kansas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","31.5","24.6","38.4","234","Male","All Ages","All Races","All Grades"
"2016","Kansas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.7","29.5","47.9","195","Female","All Ages","All Races","All Grades"
"2016","Kansas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.7","60.1","71.3","429","Overall","All Ages","All Races","All Grades"
"2016","Kansas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.5","61.6","75.4","234","Male","All Ages","All Races","All Grades"
"2016","Kansas","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.3","52.1","70.5","195","Female","All Ages","All Races","All Grades"
"2016","Kentucky","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.4","31.7","45.1","453","Overall","All Ages","All Races","All Grades"
"2016","Kentucky","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.3","31.4","51.2","207","Male","All Ages","All Races","All Grades"
"2016","Kentucky","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.9","26.3","43.5","246","Female","All Ages","All Races","All Grades"
"2016","Kentucky","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.6","54.9","68.3","453","Overall","All Ages","All Races","All Grades"
"2016","Kentucky","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.7","48.8","68.6","207","Male","All Ages","All Races","All Grades"
"2016","Kentucky","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.1","56.5","73.7","246","Female","All Ages","All Races","All Grades"
"2016","Louisiana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","31.1","21.4","40.8","164","Overall","All Ages","All Races","All Grades"
"2016","Louisiana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.8","25.9","53.7","85","Male","All Ages","All Races","All Grades"
"2016","Louisiana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","18.3","8.4","28.2","79","Female","All Ages","All Races","All Grades"
"2016","Louisiana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.9","59.2","78.6","164","Overall","All Ages","All Races","All Grades"
"2016","Louisiana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.2","46.3","74.1","85","Male","All Ages","All Races","All Grades"
"2016","Louisiana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","81.7","71.8","91.6","79","Female","All Ages","All Races","All Grades"
"2016","Maine","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","24.1","16.6","31.6","250","Overall","All Ages","All Races","All Grades"
"2016","Maine","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.1","18.7","39.5","141","Male","All Ages","All Races","All Grades"
"2016","Maine","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","15.3","6.6","24.0","109","Female","All Ages","All Races","All Grades"
"2016","Maine","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","75.9","68.4","83.4","250","Overall","All Ages","All Races","All Grades"
"2016","Maine","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.9","60.5","81.3","141","Male","All Ages","All Races","All Grades"
"2016","Maine","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","84.7","76.0","93.4","109","Female","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.7","23.8","37.6","403","Overall","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","36.2","26.9","45.5","215","Male","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","19.4","11.9","26.9","188","Female","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.3","62.4","76.2","403","Overall","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","63.8","54.5","73.1","215","Male","All Ages","All Races","All Grades"
"2016","Maryland","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","80.6","73.1","88.1","188","Female","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.6","29.0","46.2","240","Overall","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.2","29.1","51.3","148","Male","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.7","19.9","45.5","92","Female","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.4","53.8","71.0","240","Overall","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.8","48.7","70.9","148","Male","All Ages","All Races","All Grades"
"2016","Massachusetts","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.3","54.5","80.1","92","Female","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","19.8","15.6","24.0","448","Overall","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","20.3","14.3","26.3","223","Male","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","19.2","13.2","25.2","225","Female","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","80.2","76.0","84.4","448","Overall","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","79.7","73.7","85.7","223","Male","All Ages","All Races","All Grades"
"2016","Michigan","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","80.8","74.8","86.8","225","Female","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","34.2","29.1","39.3","480","Overall","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.5","31.8","45.2","285","Male","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","26.9","19.8","34.0","195","Female","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","65.8","60.7","70.9","480","Overall","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.5","54.8","68.2","285","Male","All Ages","All Races","All Grades"
"2016","Minnesota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","73.1","66.0","80.2","195","Female","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","22.5","14.3","30.7","157","Overall","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","25.1","12.7","37.5","67","Male","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","19.1","9.2","29.0","90","Female","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","77.5","69.3","85.7","157","Overall","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","74.9","62.5","87.3","67","Male","All Ages","All Races","All Grades"
"2016","Mississippi","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","80.9","71.0","90.8","90","Female","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","27.0","19.5","34.5","250","Overall","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","26.2","15.9","36.5","124","Male","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.0","16.9","39.1","126","Female","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","73.0","65.5","80.5","250","Overall","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","73.8","63.5","84.1","124","Male","All Ages","All Races","All Grades"
"2016","Missouri","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","72.0","60.9","83.1","126","Female","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","25.4","15.9","34.9","132","Overall","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.9","23.3","52.5","71","Male","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","11.5","3.4","19.6","61","Female","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","74.6","65.1","84.1","132","Overall","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.1","47.5","76.7","71","Male","All Ages","All Races","All Grades"
"2016","Montana","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","88.5","80.4","96.6","61","Female","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.6","23.5","35.7","475","Overall","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.2","20.3","36.1","237","Male","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","31.1","21.8","40.4","238","Female","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.4","64.3","76.5","475","Overall","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.8","63.9","79.7","237","Male","All Ages","All Races","All Grades"
"2016","Nebraska","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.9","59.6","78.2","238","Female","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.9","32.3","51.5","208","Overall","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","43.5","30.2","56.8","102","Male","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.7","26.1","53.3","106","Female","All Ages","All Races","All Grades"
"2016","Nevada","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.1","48.5","67.7","208","Overall","All Ages","All Races","All Grades"
